Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1301ME29,1,2013,CH101,8,CD,CORE
1301ME29,1,2013,CH110,3,CD,CORE
1301ME29,1,2013,EE101,8,CD,CORE
1301ME29,1,2013,HS101,6,CD,CORE
1301ME29,1,2013,MA101,8,CC,CORE
1301ME29,1,2013,ME110,3,CC,CORE
1301ME29,1,2013,ME111,7,CD,CORE
1301ME29,1,2013,PH101,6,CC,CORE
1301ME29,2,2014,CH102,6,CC,CORE
1301ME29,2,2014,CS101,6,DD,CORE
1301ME29,2,2014,CS110,3,CC,CORE
1301ME29,2,2014,EE102,4,BB,CORE
1301ME29,2,2014,MA102,8,CD,CORE
1301ME29,2,2014,ME101,8,DD,CORE
1301ME29,2,2014,PH102,6,CD,CORE
1301ME29,2,2014,PH110,3,BC,CORE
1301ME29,3,2015,CS201,9,CD,CORE
1301ME29,3,2015,HS233,6,BC,HSS Elective
1301ME29,3,2015,MA201,8,CD,CORE
1301ME29,3,2015,ME201,6,BC,CORE
1301ME29,3,2015,ME204,6,CC,CORE
1301ME29,3,2015,ME205,8,CC,CORE
1301ME29,3,2015,ME211,4,AB,CORE
1301ME29,4,2016,EE280,6,CC,CORE
1301ME29,4,2016,EE281,3,CD,CORE
1301ME29,4,2016,HS232,6,BB,HSS Elective
1301ME29,4,2016,MA231,6,CC,Science Electives
1301ME29,4,2016,ME202,6,CD,CORE
1301ME29,4,2016,ME203,6,CD,CORE
1301ME29,4,2016,ME206,6,CC,CORE
1301ME29,4,2016,ME210,6,BB,CORE
1301ME29,4,2016,ME212,4,BC,CORE
1301ME29,5,2016,ME301,8,DD,CORE
1301ME29,5,2016,ME302,6,DD,CORE
1301ME29,5,2016,ME303,8,DD,CORE
1301ME29,5,2016,ME304,6,DD,CORE
1301ME29,5,2016,ME305,8,CD,CORE
1301ME29,5,2016,ME310,4,BB,CORE
1301ME29,5,2016,ME321,6,CC,CORE
1301ME29,6,2017,HS311,6,CC,HS Elective
1301ME29,6,2017,ME306,8,CD,CORE
1301ME29,6,2017,ME307,8,CD,CORE
1301ME29,6,2017,ME308,6,CD,CORE
1301ME29,6,2017,ME309,8,DD,CORE
1301ME29,6,2017,ME311,4,BB,CORE
1301ME29,6,2017,ME322,6,CD,CORE
1301ME29,7,2017,ME400,2,BB,CORE
1301ME29,7,2017,ME401,8,DD,CORE
1301ME29,7,2017,ME411,4,BB,CORE
1301ME29,7,2017,ME498,8,AB,CORE
1301ME29,7,2017,ME501,6,CC,Department Elective - II
1301ME29,7,2017,ME503,6,DD,Department Elective - I
1301ME29,7,2017,PH401,6,BC,Open Elective - I
1301ME29,8,2018,CE528,6,CC,Open Elective - II
1301ME29,8,2018,HS421,6,CC,HS Elective
1301ME29,8,2018,ME499,16,BB,CORE
1301ME29,8,2018,ME544,6,CC,Department Elective - IV
1301ME29,8,2018,ME547,6,CC,Department Elective - III
