Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0801ME29,1,2008,CH101,8,BB,CORE
0801ME29,1,2008,CH110,3,AA,CORE
0801ME29,1,2008,EE101,8,BC,CORE
0801ME29,1,2008,HS101,6,BC,CORE
0801ME29,1,2008,MA101,8,BC,CORE
0801ME29,1,2008,ME111,7,BB,CORE
0801ME29,1,2008,PH101,6,CC,CORE
0801ME29,1,2008,PH110,3,AA,CORE
0801ME29,2,2008,CH102,6,BB,CORE
0801ME29,2,2008,CS101,6,BC,CORE
0801ME29,2,2008,CS110,3,BB,CORE
0801ME29,2,2008,EE102,4,BC,CORE
0801ME29,2,2008,MA102,8,CC,CORE
0801ME29,2,2008,ME101,8,BB,CORE
0801ME29,2,2008,ME110,3,BB,CORE
0801ME29,2,2008,PH102,6,CC,CORE
0801ME29,3,2009,CS201,9,AB,CORE
0801ME29,3,2009,HS201,6,BB,HS Elective
0801ME29,3,2009,MA201,8,BB,CORE
0801ME29,3,2009,ME201,6,AA,CORE
0801ME29,3,2009,ME204,6,BB,CORE
0801ME29,3,2009,ME205,8,AB,CORE
0801ME29,3,2009,ME211,4,AA,CORE
0801ME29,4,2009,EE280,6,BB,CORE
0801ME29,4,2009,EE281,3,BB,CORE
0801ME29,4,2009,HS223,6,AB,HS ELECTIVE
0801ME29,4,2009,MA214,6,AB,Elective-Sc.
0801ME29,4,2009,ME202,6,BB,CORE
0801ME29,4,2009,ME203,6,BB,CORE
0801ME29,4,2009,ME206,6,AB,CORE
0801ME29,4,2009,ME210,6,BB,CORE
0801ME29,4,2009,ME212,4,AA,CORE
0801ME29,5,2010,ME301,8,BB,CORE
0801ME29,5,2010,ME302,6,AB,CORE
0801ME29,5,2010,ME303,8,CC,CORE
0801ME29,5,2010,ME304,6,AB,CORE
0801ME29,5,2010,ME305,8,AB,CORE
0801ME29,5,2010,ME310,4,AB,CORE
0801ME29,5,2010,ME321,6,AA,CORE
0801ME29,6,2010,HS331,6,BB,HS Elective
0801ME29,6,2010,ME306,8,BB,CORE
0801ME29,6,2010,ME307,8,BB,CORE
0801ME29,6,2010,ME308,6,AB,CORE
0801ME29,6,2010,ME309,8,AB,CORE
0801ME29,6,2010,ME311,4,AA,CORE
0801ME29,6,2010,ME322,6,BB,CORE
0801ME29,7,2011,ME400,2,AA,CORE
0801ME29,7,2011,ME401,8,AA,CORE
0801ME29,7,2011,ME411,4,AA,CORE
0801ME29,7,2011,ME445,6,AB,DEPARTMENTAL ELECTIVE - I
0801ME29,7,2011,ME461,6,AA,DEPARTMENTAL ELECTIVE - II
0801ME29,7,2011,ME498,8,AA,CORE
0801ME29,7,2011,PH401,6,AA,OPEN ELECTIVE - I
0801ME29,8,2011,HS441,6,AB,HSS Elective
0801ME29,8,2011,MA412,6,BB,Open Elective - II
0801ME29,8,2011,ME442,6,BB,Departmental Elective - IV
0801ME29,8,2011,ME446,6,BB,Departmental Elective - III
0801ME29,8,2011,ME499,16,AA,CORE
